filename;output power;label
5875.tiff;0,6418303398809523;1,0
5876.tiff;0,8143135000000007;0,0
5877.tiff;0,7676735794871802;0,0
5878.tiff;0,7939340000000003;0,0
5879.tiff;0,7934681666666666;0,0
588.tiff;0,8046355000000004;0,0
5880.tiff;0,5464050313852816;1,0
5881.tiff;0,7809366666666672;0,0
5882.tiff;0,7909963809523813;0,0
5883.tiff;0,6077507880952385;1,0
5884.tiff;0,76772815;0,0
5885.tiff;0,8049900000000002;0,0
5886.tiff;0,5461970313852816;1,0
5887.tiff;0,7822680000000005;0,0
5888.tiff;0,6895690362554118;1,0
5889.tiff;0,8053585000000002;0,0
589.tiff;0,7843961666666672;0,0
5890.tiff;0,6636444325396833;1,0
5891.tiff;0,624626586706349;1,0
5892.tiff;0,6503912513305324;1,0
5893.tiff;0,6098823158730167;1,0
5894.tiff;0,7632257214285719;0,0
5895.tiff;0,7278328833333336;1,0
5896.tiff;0,8024825000000004;0,0
5897.tiff;0,7668188333333338;0,0
5898.tiff;0,6524346206349206;1,0
5899.tiff;0,7716434166666671;0,0
59.tiff;0,6774295529220785;1,0
590.tiff;0,795577941666667;0,0
5900.tiff;0,8039196500000007;0,0
5901.tiff;0,6872587230810047;1,0
5902.tiff;0,699772450000001;1,0
5903.tiff;0,7994035000000003;0,0
5904.tiff;0,8033250000000003;0,0
5905.tiff;0,7678544166666671;0,0
5906.tiff;0,7681527333333338;0,0
5907.tiff;0,5495056047619046;1,0
5908.tiff;0,7961451500000005;0,0
5909.tiff;0,7938545666666669;0,0
591.tiff;0,6638330964285715;1,0
5910.tiff;0,765158408333334;0,0
5911.tiff;0,667012682348112;1,0
5912.tiff;0,6029794063492069;1,0
5913.tiff;0,6064793158730165;1,0
5914.tiff;0,7848380000000003;0,0
5915.tiff;0,5183490642481704;1,0
5916.tiff;0,7351507822649579;1,0
5917.tiff;0,655746926364469;1,0
5918.tiff;0,7885293750000004;0,0
5919.tiff;0,7142941666666671;1,0
592.tiff;0,78363562948718;0,0
5920.tiff;0,7900036500000005;0,0
5921.tiff;0,7788019750000005;0,0
5922.tiff;0,6653321801587304;1,0
5923.tiff;0,6409703388305323;1,0
5924.tiff;0,5190118836318565;1,0
5925.tiff;0,6469173993616678;1,0
5926.tiff;0,7953935000000004;0,0
5927.tiff;0,8011855166666669;0,0
5928.tiff;0,6494572924603176;1,0
5929.tiff;0,6115047742063501;1,0
593.tiff;0,7912020000000003;0,0
5930.tiff;0,6429055000000007;1,0
5931.tiff;0,7889710544871801;0,0
5932.tiff;0,6357711888136287;1,0
5933.tiff;0,6434546075396826;1,0
5934.tiff;0,7789937630952386;0,0
5935.tiff;0,6441103547619048;1,0
5936.tiff;0,7736418464285718;0,0
5937.tiff;0,7958053333333335;0,0
5938.tiff;0,6943840485347992;1,0
5939.tiff;0,7172485000000006;1,0
594.tiff;0,7879865000000007;0,0
5940.tiff;0,6927976464285718;1,0
5941.tiff;0,7906825544871802;0,0
5942.tiff;0,6771662964285722;1,0
5943.tiff;0,7607608666666671;0,0
5944.tiff;0,6504845547687469;1,0
5945.tiff;0,8114525000000005;0,0
5946.tiff;0,6958437750000007;1,0
5947.tiff;0,787577166666667;0,0
5948.tiff;0,7934000833333336;0,0
5949.tiff;0,6078553752136759;1,0
595.tiff;0,5229881112297838;1,0
5950.tiff;0,7171665000000006;1,0
5951.tiff;0,7642959128205127;0,0
5952.tiff;0,7881214000000009;0,0
5953.tiff;0,5199234041174515;1,0
5954.tiff;0,48515918085248083;1,0
5955.tiff;0,49466783333333303;1,0
5956.tiff;0,7308890000000003;1,0
5957.tiff;0,8102870000000004;0,0
5958.tiff;0,6530851095238096;1,0
5959.tiff;0,7565179166666671;0,0
596.tiff;0,6611920381020802;1,0
5960.tiff;0,4806112091965695;1,0
5961.tiff;0,782766225915751;0,0
5962.tiff;0,7759205250000002;0,0
5963.tiff;0,8039588333333334;0,0
5964.tiff;0,6499133346638657;1,0
5965.tiff;0,6376065000000007;1,0
5966.tiff;0,8010445000000003;0,0
5967.tiff;0,6580997339354133;1,0
5968.tiff;0,7831736666666673;0,0
5969.tiff;0,6761249454517714;1,0
597.tiff;0,6968390714285723;1,0
5970.tiff;0,7949310378205132;0,0
5971.tiff;0,47918768345295026;1,0
5972.tiff;0,656597734332239;1,0
5973.tiff;0,7625354166666672;0,0
5974.tiff;0,7706960000000006;0,0
5975.tiff;0,6835428750000004;1,0
5976.tiff;0,688528089285715;1,0
5977.tiff;0,5567845932900435;1,0
5978.tiff;0,6675521315697237;1,0
5979.tiff;0,7845373809523815;0,0
598.tiff;0,7711157333333335;0,0
5980.tiff;0,6234269415914067;1,0
5981.tiff;0,7183685000000004;1,0
5982.tiff;0,6932408750000008;1,0
5983.tiff;0,7855374833333336;0,0
5984.tiff;0,7726166666666672;0,0
5985.tiff;0,6572922331570251;1,0
5986.tiff;0,7383649416666672;1,0
5987.tiff;0,6606614964285714;1,0
5988.tiff;0,5555867023809524;1,0
5989.tiff;0,6448376063560481;1,0
599.tiff;0,660475280769231;1,0
5990.tiff;0,7226506666666674;1,0
5991.tiff;0,6125334964285719;1,0
5992.tiff;0,4714119198165861;1,0
5993.tiff;0,7773049642857148;0,0
5994.tiff;0,8073995000000005;0,0
5995.tiff;0,6346251987179489;1,0
5996.tiff;0,5157149914572355;1,0
5997.tiff;0,7972281916666673;0,0
5998.tiff;0,6582215053792475;1,0
5999.tiff;0,8028040000000002;0,0
6.tiff;0,708918548534799;1,0
60.tiff;0,660969189109406;1,0
600.tiff;0,6600477314185814;1,0
6000.tiff;0,6198090587301593;1,0
6001.tiff;0,7714553333333339;0,0
6002.tiff;0,7975575000000004;0,0
6003.tiff;0,5594934642857143;1,0
6004.tiff;0,6620667843475013;1,0
6005.tiff;0,6675012547840095;1,0
6006.tiff;0,664893981554461;1,0
6007.tiff;0,7976915500000001;0,0
6008.tiff;0,8000695666666673;0,0
6009.tiff;0,6460607202449369;1,0
601.tiff;0,8011921500000002;0,0
6010.tiff;0,785052433333334;0,0
6011.tiff;0,7880503750000006;0,0
6012.tiff;0,7851310000000005;0,0
6013.tiff;0,7417374166666671;1,0
6014.tiff;0,8073738333333336;0,0
6015.tiff;0,8008065000000001;0,0
6016.tiff;0,7741943130952385;0,0
6017.tiff;0,5503369250000001;1,0
6018.tiff;0,8018939000000007;0,0
6019.tiff;0,7606019166666672;0,0
602.tiff;0,7871848666666673;0,0
6020.tiff;0,7911810000000004;0,0
6021.tiff;0,704948283333334;1,0
6022.tiff;0,6639017807692311;1,0
6023.tiff;0,5192872285805701;1,0
6024.tiff;0,7794811666666672;0,0
6025.tiff;0,4920257350967658;1,0
6026.tiff;0,6908328017857148;1,0
6027.tiff;0,7669228333333339;0,0
6028.tiff;0,6687220426655724;1,0
6029.tiff;0,7809280000000003;0,0
603.tiff;0,6673719547619054;1,0
6030.tiff;0,7796239166666669;0,0
6031.tiff;0,7789696380952384;0,0
6032.tiff;0,5188806470482136;1,0
6033.tiff;0,7930208333333336;0,0
6034.tiff;0,695622081274282;1,0
6035.tiff;0,5171862154245734;1,0
6036.tiff;0,785864666666667;0,0
6037.tiff;0,7968743166666673;0,0
6038.tiff;0,6627470885141679;1,0
6039.tiff;0,522762726055317;1,0
604.tiff;0,6501351537766834;1,0
6040.tiff;0,6367140513305324;1,0
6041.tiff;0,7729191666666669;0,0
6042.tiff;0,7492046666666671;1,0
6043.tiff;0,7819942833333339;0,0
6044.tiff;0,7902690000000004;0,0
6045.tiff;0,7879340666666667;0,0
6046.tiff;0,6450762364495798;1,0
6047.tiff;0,5173030801211864;1,0
6048.tiff;0,6605524633004927;1,0
6049.tiff;0,6486700404830325;1,0
605.tiff;0,7007065698884457;1,0
6050.tiff;0,5161467208055021;1,0
6051.tiff;0,6454690714285715;1,0
6052.tiff;0,7884538166666669;0,0
6053.tiff;0,6955754773809529;1,0
6054.tiff;0,6882503992063499;1,0
6055.tiff;0,6533363496100167;1,0
6056.tiff;0,6540369825396827;1,0
6057.tiff;0,8026020000000003;0,0
6058.tiff;0,7612910333333339;0,0
6059.tiff;0,6610958243506494;1,0
606.tiff;0,8004190666666672;0,0
6060.tiff;0,5219559029279202;1,0
6061.tiff;0,6871212444444446;1,0
6062.tiff;0,7605009000000001;0,0
6063.tiff;0,7845939166666672;0,0
6064.tiff;0,8021967461538466;0,0
6065.tiff;0,7571853666666674;0,0
6066.tiff;0,7592225547619051;0,0
6067.tiff;0,6651395204433501;1,0
6068.tiff;0,785334816666667;0,0
6069.tiff;0,6678367704433499;1,0
607.tiff;0,6957796916666676;1,0
6070.tiff;0,8034695000000004;0,0
6071.tiff;0,5201745535374762;1,0
6072.tiff;0,6949123432855463;1,0
6073.tiff;0,7299138250000005;1,0
6074.tiff;0,7938399000000007;0,0
6075.tiff;0,7658638047619053;0,0
6076.tiff;0,6575742610527554;1,0
6077.tiff;0,6378901719696977;1,0
6078.tiff;0,4818820216965694;1,0
6079.tiff;0,7533459166666671;0,0
608.tiff;0,6450231797619048;1,0
6080.tiff;0,8012111666666668;0,0
6081.tiff;0,7942048642857147;0,0
6082.tiff;0,519031207536255;1,0
6083.tiff;0,5214121693092852;1,0
6084.tiff;0,6406291630952383;1,0
6085.tiff;0,6515152464285715;1,0
6086.tiff;0,7791199166666672;0,0
6087.tiff;0,7383341500000005;1,0
6088.tiff;0,7794866666666672;0,0
6089.tiff;0,6407042714285716;1,0
609.tiff;0,6490195902998818;1,0
6090.tiff;0,7844869333333339;0,0
6091.tiff;0,6570132922687467;1,0
6092.tiff;0,6994469112554118;1,0
6093.tiff;0,559882297619048;1,0
6094.tiff;0,6203399615079364;1,0
6095.tiff;0,5194988196275944;1,0
6096.tiff;0,7951272500000006;0,0
6097.tiff;0,7945145000000002;0,0
6098.tiff;0,7603980833333338;0,0
6099.tiff;0,7893730666666673;0,0
61.tiff;0,777794166666667;0,0
610.tiff;0,7823605666666671;0,0
6100.tiff;0,6910192916666671;1,0
6101.tiff;0,5604276309523809;1,0
6102.tiff;0,7767823961538467;0,0
6103.tiff;0,5524436885281387;1,0
6104.tiff;0,6541638571428572;1,0
6105.tiff;0,7928951500000005;0,0
6106.tiff;0,789957864285714;0,0
6107.tiff;0,7772528333333341;0,0
6108.tiff;0,7982931500000008;0,0
6109.tiff;0,7889024000000002;0,0
611.tiff;0,7834571666666672;0,0
6110.tiff;0,6000078204433501;1,0
6111.tiff;0,7655332500000004;0,0
6112.tiff;0,6569629287766836;1,0
6113.tiff;0,63954175060208;1,0
6114.tiff;0,7980669416666669;0,0
6115.tiff;0,6332359162655972;1,0
6116.tiff;0,6391633214285715;1,0
6117.tiff;0,7297964166666674;1,0
6118.tiff;0,719227371153847;1,0
6119.tiff;0,806763816666667;0,0
612.tiff;0,7801811666666673;0,0
6120.tiff;0,48993543729748806;1,0
6121.tiff;0,661033282348112;1,0
6122.tiff;0,5181343811015785;1,0
6123.tiff;0,7694468547619053;0,0
6124.tiff;0,7846435666666669;0,0
6125.tiff;0,8016504999999999;0,0
6126.tiff;0,7149806666666673;1,0
6127.tiff;0,5188835011870485;1,0
6128.tiff;0,7014201309523815;1,0
6129.tiff;0,7916737500000006;0,0
613.tiff;0,7628820333333337;0,0
6130.tiff;0,7367561749999999;1,0
6131.tiff;0,6694880310924376;1,0
6132.tiff;0,7645758378205132;0,0
6133.tiff;0,7789186666666672;0,0
6134.tiff;0,5854281527777776;1,0
6135.tiff;0,7845670666666672;0,0
6136.tiff;0,7535844583333337;0,0
6137.tiff;0,6832955093253975;1,0
6138.tiff;0,7058003666666675;1,0
6139.tiff;0,7962773711538467;0,0
614.tiff;0,6407678750000007;1,0
6140.tiff;0,8011933333333334;0,0
6141.tiff;0,8000565000000003;0,0
6142.tiff;0,7732279166666671;0,0
6143.tiff;0,7791872500000007;0,0
6144.tiff;0,6605353621100167;1,0
6145.tiff;0,6433612558923835;1,0
6146.tiff;0,5989426494588753;1,0
6147.tiff;0,6597959908951205;1,0
6148.tiff;0,8051320000000003;0,0
6149.tiff;0,703136521428572;1,0
615.tiff;0,7870337500000006;0,0
6150.tiff;0,7987936500000007;0,0
6151.tiff;0,6652808714506762;1,0
6152.tiff;0,7718772500000008;0,0
6153.tiff;0,7946699500000003;0,0
6154.tiff;0,7049309880952387;1,0
6155.tiff;0,764347733333334;0,0
6156.tiff;0,6590559053792475;1,0
6157.tiff;0,7425024833333336;1,0
6158.tiff;0,6482106089285716;1,0
6159.tiff;0,722325304166667;1,0
616.tiff;0,6485214547619048;1,0
6160.tiff;0,7655520833333342;0,0
6161.tiff;0,7984112500000003;0,0
6162.tiff;0,7925585000000004;0,0
6163.tiff;0,5513756647186147;1,0
6164.tiff;0,6443963519993895;1,0
6165.tiff;0,6373722600590501;1,0
6166.tiff;0,6935666333333337;1,0
6167.tiff;0,7782570211538468;0,0
6168.tiff;0,7666425333333339;0,0
6169.tiff;0,7761601166666672;0,0
617.tiff;0,7859885000000004;0,0
6170.tiff;0,7887276500000006;0,0
6171.tiff;0,7865077142857146;0,0
6172.tiff;0,7988138166666673;0,0
6173.tiff;0,5467982714285714;1,0
6174.tiff;0,7919957500000008;0,0
6175.tiff;0,7085535769230777;1,0
6176.tiff;0,6965910750000006;1,0
6177.tiff;0,5196850161263576;1,0
6178.tiff;0,688503730303031;1,0
6179.tiff;0,6387901596638655;1,0
618.tiff;0,5198600535374761;1,0
6180.tiff;0,6531548714285716;1,0
6181.tiff;0,554146926623377;1,0
6182.tiff;0,5181111541632389;1,0
6183.tiff;0,7814745000000006;0,0
6184.tiff;0,8024630000000001;0,0
6185.tiff;0,6402835601190476;1,0
6186.tiff;0,6369363030303037;1,0
6187.tiff;0,7378486500000004;1,0
6188.tiff;0,8029575000000002;0,0
6189.tiff;0,5469048051948053;1,0
619.tiff;0,7866585000000005;0,0
6190.tiff;0,8007760000000002;0,0
6191.tiff;0,7996885000000004;0,0
6192.tiff;0,7716750000000006;0,0
6193.tiff;0,7721697333333337;0,0
6194.tiff;0,5306843342055001;1,0
6195.tiff;0,7680875833333337;0,0
6196.tiff;0,7060699073412705;1,0
6197.tiff;0,5523354932900431;1,0
6198.tiff;0,6019878335470091;1,0
6199.tiff;0,7717043166666672;0,0
62.tiff;0,8046420000000003;0,0
620.tiff;0,6951413695887451;1,0
6200.tiff;0,7834028166666671;0,0
6201.tiff;0,7676966309523817;0,0
6202.tiff;0,7956694166666675;0,0
6203.tiff;0,7819260666666672;0,0
6204.tiff;0,669275156157636;1,0
6205.tiff;0,6530663722222223;1,0
6206.tiff;0,7828310000000005;0,0
6207.tiff;0,7172157222222225;1,0
6208.tiff;0,708505081274282;1,0
6209.tiff;0,6512544766025644;1,0
621.tiff;0,7731920047619049;0,0
6210.tiff;0,8034035000000004;0,0
6211.tiff;0,7611201833333339;0,0
6212.tiff;0,6908931148268402;1,0
6213.tiff;0,5195720928620396;1,0
6214.tiff;0,7623592000000003;0,0
6215.tiff;0,5189414821089045;1,0
6216.tiff;0,6057537426655725;1,0
6217.tiff;0,6051107871100168;1,0
6218.tiff;0,7281668166666667;1,0
6219.tiff;0,8007785000000002;0,0
622.tiff;0,6678415289285715;1,0
6220.tiff;0,7486467500000008;1,0
6221.tiff;0,8013555000000002;0,0
6222.tiff;0,6456907596469631;1,0
6223.tiff;0,6945985704517712;1,0
6224.tiff;0,5553765170995674;1,0
6225.tiff;0,7975850666666673;0,0
6226.tiff;0,6910592742063497;1,0
6227.tiff;0,787918733333334;0,0
6228.tiff;0,7939199166666673;0,0
6229.tiff;0,739055666666667;1,0
623.tiff;0,519865583452006;1,0
6230.tiff;0,4841352434300991;1,0
6231.tiff;0,7655769166666673;0,0
6232.tiff;0,7866811666666671;0,0
6233.tiff;0,7802883880952386;0,0
6234.tiff;0,779470166666667;0,0
6235.tiff;0,7801279166666671;0,0
6236.tiff;0,6844012000000008;1,0
6237.tiff;0,7828345000000002;0,0
6238.tiff;0,7850995333333338;0,0
6239.tiff;0,7960653166666672;0,0
624.tiff;0,7664065380952384;0,0
6240.tiff;0,6510570529220786;1,0
6241.tiff;0,7861722333333337;0,0
6242.tiff;0,7737525794871796;0,0
6243.tiff;0,8063858333333336;0,0
6244.tiff;0,7082829128205134;1,0
6245.tiff;0,7861420000000007;0,0
6246.tiff;0,6532673398809525;1,0
6247.tiff;0,630929220436508;1,0
6248.tiff;0,6491901035782704;1,0
6249.tiff;0,7988610000000003;0,0
625.tiff;0,7677154166666672;0,0
6250.tiff;0,6449837880952384;1,0
6251.tiff;0,6109168871100167;1,0
6252.tiff;0,7837891666666671;0,0
6253.tiff;0,6951286353646361;1,0
6254.tiff;0,8182230000000006;0,0
6255.tiff;0,7016453348665229;1,0
6256.tiff;0,7841493809523814;0,0
6257.tiff;0,6520702974358977;1,0
6258.tiff;0,7839512500000007;0,0
6259.tiff;0,5197526114037921;1,0
626.tiff;0,6707163431790439;1,0
6260.tiff;0,6458897880952383;1,0
6261.tiff;0,7825325000000004;0,0
6262.tiff;0,49692711904761944;1,0
6263.tiff;0,5590712976190476;1,0
6264.tiff;0,7176086666666673;1,0
6265.tiff;0,785489666666667;0,0
6266.tiff;0,8023505000000002;0,0
6267.tiff;0,6864656968253972;1,0
6268.tiff;0,7834656416666671;0,0
6269.tiff;0,7587378666666672;0,0
627.tiff;0,7200900000000006;1,0
6270.tiff;0,7816469166666671;0,0
6271.tiff;0,5535781266233767;1,0
6272.tiff;0,7602894166666668;0,0
6273.tiff;0,6575322464285718;1,0
6274.tiff;0,5572987976190479;1,0
6275.tiff;0,7807184166666673;0,0
6276.tiff;0,7989685000000003;0,0
6277.tiff;0,6947300934523811;1,0
6278.tiff;0,8024808333333334;0,0
6279.tiff;0,7959567500000004;0,0
628.tiff;0,7594524916666674;0,0
6280.tiff;0,7652826833333337;0,0
6281.tiff;0,6428178688492063;1,0
6282.tiff;0,7995160000000001;0,0
6283.tiff;0,6801988833333337;1,0
6284.tiff;0,6525635293719213;1,0
6285.tiff;0,7150703250000009;1,0
6286.tiff;0,7994528166666673;0,0
6287.tiff;0,8036764544871798;0,0
6288.tiff;0,7821255000000005;0,0
6289.tiff;0,7087450000000007;1,0
629.tiff;0,6893071492063497;1,0
6290.tiff;0,6543722527930406;1,0
6291.tiff;0,7647224166666675;0,0
6292.tiff;0,7346106500000005;1,0
6293.tiff;0,6591760371100167;1,0
6294.tiff;0,669143434051724;1,0
6295.tiff;0,5602322023809525;1,0
6296.tiff;0,7136886666666673;1,0
6297.tiff;0,78512825448718;0,0
6298.tiff;0,7980450000000003;0,0
6299.tiff;0,6485606785782707;1,0
63.tiff;0,8012253333333333;0,0
630.tiff;0,6561187636904765;1,0
6300.tiff;0,6482463293135646;1,0
6301.tiff;0,6284964752052545;1,0
6302.tiff;0,7437365000000001;1,0
6303.tiff;0,6582433750000007;1,0
6304.tiff;0,5873649494116041;1,0
6305.tiff;0,6964492750000006;1,0
6306.tiff;0,6614995371100165;1,0
6307.tiff;0,7855210833333334;0,0
6308.tiff;0,775940658333334;0,0
6309.tiff;0,64382344894958;1,0
631.tiff;0,6646644891025649;1,0
6310.tiff;0,656017044848112;1,0
6311.tiff;0,5553469761904759;1,0
6312.tiff;0,5151824389690035;1,0
6313.tiff;0,7703017833333335;0,0
6314.tiff;0,5184423622981597;1,0
6315.tiff;0,6501404335385881;1,0
6316.tiff;0,6879136309523814;1,0
6317.tiff;0,49160933333333273;1,0
6318.tiff;0,7765715000000004;0,0
6319.tiff;0,5579562976190477;1,0
632.tiff;0,6473588754189299;1,0
6320.tiff;0,7728015000000003;0,0
6321.tiff;0,7718762333333338;0,0
6322.tiff;0,668259919047619;1,0
6323.tiff;0,6304319976190477;1,0
6324.tiff;0,7953356916666674;0,0
6325.tiff;0,7398001500000003;1,0
6326.tiff;0,7683839083333339;0,0
6327.tiff;0,8027345416666672;0,0
6328.tiff;0,7901590000000005;0,0
6329.tiff;0,7799168666666669;0,0
633.tiff;0,7012664023809532;1,0
6330.tiff;0,7880604166666675;0,0
6331.tiff;0,6556549499416435;1,0
6332.tiff;0,6919665833333337;1,0
6333.tiff;0,517433533566073;1,0
6334.tiff;0,7589637500000005;0,0
6335.tiff;0,7949583166666673;0,0
6336.tiff;0,8078564166666671;0,0
6337.tiff;0,6351691298850575;1,0
6338.tiff;0,5145373295843049;1,0
6339.tiff;0,6215058611111121;1,0
634.tiff;0,8039025000000004;0,0
6340.tiff;0,816295333333334;0,0
6341.tiff;0,7612834166666673;0,0
6342.tiff;0,6718845811576359;1,0
6343.tiff;0,6960210773809531;1,0
6344.tiff;0,7563304166666671;0,0
6345.tiff;0,7225511500000004;1,0
6346.tiff;0,653961708538588;1,0
6347.tiff;0,8045766500000007;0,0
6348.tiff;0,6385103322829131;1,0
6349.tiff;0,653792013095238;1,0
635.tiff;0,7777148842490844;0,0
6350.tiff;0,5508130809523809;1,0
6351.tiff;0,7876801666666671;0,0
6352.tiff;0,7903670000000003;0,0
6353.tiff;0,7787304642857147;0,0
6354.tiff;0,7954675000000003;0,0
6355.tiff;0,4946436249999999;1,0
6356.tiff;0,8065523333333335;0,0
6357.tiff;0,7018791913919419;1,0
6358.tiff;0,6538953752052546;1,0
6359.tiff;0,7854115000000006;0,0
636.tiff;0,5875386087301585;1,0
6360.tiff;0,7815235833333337;0,0
6361.tiff;0,7589134166666672;0,0
6362.tiff;0,7612558333333338;0,0
6363.tiff;0,8095070000000005;0,0
6364.tiff;0,519852785169732;1,0
6365.tiff;0,5155746068952294;1,0
6366.tiff;0,8032995000000004;0,0
6367.tiff;0,6650419704433501;1,0
6368.tiff;0,5561378551948056;1,0
6369.tiff;0,7850658166666672;0,0
637.tiff;0,800286808333334;0,0
6370.tiff;0,662686163095239;1,0
6371.tiff;0,7956302500000005;0,0
6372.tiff;0,7576914000000002;0,0
6373.tiff;0,6429448750000007;1,0
6374.tiff;0,6842865411255417;1,0
6375.tiff;0,626402532662835;1,0
6376.tiff;0,5571420357142859;1,0
6377.tiff;0,6300956804802957;1,0
6378.tiff;0,7729974000000003;0,0
6379.tiff;0,764755033333334;0,0
638.tiff;0,6624872093406595;1,0
6380.tiff;0,6530679547619053;1,0
6381.tiff;0,7592936666666672;0,0
6382.tiff;0,759238833333334;0,0
6383.tiff;0,5468991266233769;1,0
6384.tiff;0,5174599199904675;1,0
6385.tiff;0,7917749642857149;0,0
6386.tiff;0,7640119999999999;0,0
6387.tiff;0,6769305500000002;1,0
6388.tiff;0,8148786500000004;0,0
6389.tiff;0,6859185871184377;1,0
639.tiff;0,6532787345238096;1,0
6390.tiff;0,6970557714285719;1,0
6391.tiff;0,7386986500000006;1,0
6392.tiff;0,7980359544871797;0,0
6393.tiff;0,7985791583333339;0,0
6394.tiff;0,8005705000000002;0,0
6395.tiff;0,7673441000000006;0,0
6396.tiff;0,6941298809523814;1,0
6397.tiff;0,779199666666667;0,0
6398.tiff;0,6404600966810967;1,0
6399.tiff;0,7703663583333334;0,0
64.tiff;0,6440365214285714;1,0
640.tiff;0,6511794871100166;1,0
6400.tiff;0,6575468502136759;1,0
6401.tiff;0,6933384047619056;1,0
6402.tiff;0,7154626666666672;1,0
6403.tiff;0,7799329000000003;0,0
6404.tiff;0,795236316666667;0,0
6405.tiff;0,6961377500000006;1,0
6406.tiff;0,5127351157089298;1,0
6407.tiff;0,6856852957039614;1,0
6408.tiff;0,8026317500000008;0,0
6409.tiff;0,5593749642857143;1,0
641.tiff;0,7898810666666671;0,0
6410.tiff;0,7976145666666673;0,0
6411.tiff;0,7672942500000007;0,0
6412.tiff;0,7851567142857147;0,0
6413.tiff;0,7804876294871795;0,0
6414.tiff;0,7016349809523814;1,0
6415.tiff;0,6993097000000006;1,0
6416.tiff;0,710537008333334;1,0
6417.tiff;0,7991122500000007;0,0
6418.tiff;0,7846680166666671;0,0
6419.tiff;0,6506476476190479;1,0
642.tiff;0,6603050964438347;1,0
6420.tiff;0,7373471666666669;1,0
6421.tiff;0,5473701051948053;1,0
6422.tiff;0,7137216666666673;1,0
6423.tiff;0,8051310000000004;0,0
6424.tiff;0,679962583547009;1,0
6425.tiff;0,7724390130952385;0,0
6426.tiff;0,639795580785546;1,0
6427.tiff;0,6535749642857144;1,0
6428.tiff;0,5884841132936506;1,0
6429.tiff;0,7996252500000005;0,0
643.tiff;0,6494197160782704;1,0
6430.tiff;0,8050265000000003;0,0
6431.tiff;0,7641414166666672;0,0
6432.tiff;0,7970649833333338;0,0
6433.tiff;0,637846204761905;1,0
6434.tiff;0,6382018054971987;1,0
6435.tiff;0,641143328373016;1,0
6436.tiff;0,6556100887125809;1,0
6437.tiff;0,5091347790043291;1,0
6438.tiff;0,6927024166666665;1,0
6439.tiff;0,8106935000000007;0,0
644.tiff;0,6034927660782707;1,0
6440.tiff;0,4788639848598767;1,0
6441.tiff;0,6454219964285717;1,0
6442.tiff;0,7874285000000004;0,0
6443.tiff;0,5950635002088555;1,0
6444.tiff;0,7978607500000003;0,0
6445.tiff;0,5955749964285718;1,0
6446.tiff;0,8015010000000002;0,0
6447.tiff;0,7166951666666672;1,0
6448.tiff;0,7950796500000006;0,0
6449.tiff;0,6898586492063497;1,0
645.tiff;0,764020866666667;0,0
6450.tiff;0,7463092583333336;1,0
6451.tiff;0,7245041666666674;1,0
6452.tiff;0,798869358333334;0,0
6453.tiff;0,7676330000000005;0,0
6454.tiff;0,8044005000000005;0,0
6455.tiff;0,7693791500000002;0,0
6456.tiff;0,7863415961538468;0,0
6457.tiff;0,7591989166666671;0,0
6458.tiff;0,7571809294871802;0,0
6459.tiff;0,6318040896076157;1,0
646.tiff;0,6937181492063502;1,0
6460.tiff;0,49819668749999996;1,0
6461.tiff;0,7998385000000003;0,0
6462.tiff;0,5214493453567678;1,0
6463.tiff;0,8135405000000004;0,0
6464.tiff;0,668754689285715;1,0
6465.tiff;0,7886962500000003;0,0
6466.tiff;0,6871791469696976;1,0
6467.tiff;0,782691666666667;0,0
6468.tiff;0,7194571500000003;1,0
6469.tiff;0,5180900041174511;1,0
647.tiff;0,7822646166666669;0,0
6470.tiff;0,7018467500000009;1,0
6471.tiff;0,6335923528468178;1,0
6472.tiff;0,6890406342712848;1,0
6473.tiff;0,4749108257689673;1,0
6474.tiff;0,7048004738095244;1,0
6475.tiff;0,6019134494116042;1,0
6476.tiff;0,6406441464285716;1,0
6477.tiff;0,7982109797619055;0,0
6478.tiff;0,7646290000000004;0,0
6479.tiff;0,5579424404761906;1,0
648.tiff;0,6992875907425912;1,0
6480.tiff;0,7817070000000005;0,0
6481.tiff;0,7924553047619053;0,0
6482.tiff;0,782982066666667;0,0
6483.tiff;0,8024595000000002;0,0
6484.tiff;0,778903491666667;0,0
6485.tiff;0,5161747242729495;1,0
6486.tiff;0,5152787198504112;1,0
6487.tiff;0,7785448047619054;0,0
6488.tiff;0,7669337878205131;0,0
6489.tiff;0,8031013333333334;0,0
649.tiff;0,7968584416666669;0,0
6490.tiff;0,7984407142857144;0,0
6491.tiff;0,7878366666666671;0,0
6492.tiff;0,641728612646898;1,0
6493.tiff;0,6785705108374388;1,0
6494.tiff;0,5170426818952292;1,0
6495.tiff;0,8066720000000004;0,0
6496.tiff;0,6577809704433504;1,0
6497.tiff;0,5133667731920043;1,0
6498.tiff;0,7465983583333337;1,0
6499.tiff;0,6876480047619054;1,0
65.tiff;0,5593048690476191;1,0
650.tiff;0,6665992651014693;1,0
6500.tiff;0,7638818047619047;0,0
6501.tiff;0,7878660000000005;0,0
6502.tiff;0,7896180000000004;0,0
6503.tiff;0,6456203009920638;1,0
6504.tiff;0,6433869075549452;1,0
6505.tiff;0,6671271250000005;1,0
6506.tiff;0,8156075000000006;0,0
6507.tiff;0,6852124380521448;1,0
6508.tiff;0,7848987416666674;0,0
6509.tiff;0,6746918186728983;1,0
