filename;cell;current;shadow;power;abs_power;mean;std;rel_power;std_power;std_power_norm;pv_kind;class_std
P5C6S0.tiff;5;2,03;0;2,0349;2,19458;1,611381982;0,348686874;0,927238925;1,214608435;0,869684807;Poli;0
P5C6.75S0.tiff;5;2,28;0;2,2513;2,45378;1,784651818;0,398669961;0,917482415;1,170512522;0,861007899;Poli;0
P5C7.5S0.tiff;5;2,53;0;2,5395;2,887;2,016333333;0,519526039;0,879632837;1,007007594;0,786366867;Poli;0
P5C3.75S1.tiff;5;1,27;1;1,1152;1,41966;1,059007207;0,206403831;0,7855402;0,27224685;0,66296937;Poli;1
P5C4.5S1.tiff;5;1,53;1;1,3181;1,6753;1,241314286;0,260990332;0,786784457;0,294209037;0,671695842;Poli;1
P5C5.25S1.tiff;5;1,78;1;1,5625;1,92266;1,424800901;0,294148665;0,812676188;0,468127568;0,685762657;Poli;1
P5C6S1.tiff;5;2,03;1;1,7388;2,19458;1,611381982;0,348686874;0,792315614;0,365422468;0,702587492;Poli;1
P5C6.75S1.tiff;5;2,28;1;1,9619;2,45378;1,784651818;0,398669961;0,799541931;0,444598788;0,718167296;Poli;1
P5C7.5S1.tiff;5;2,53;1;2,2678;2,887;2,016333333;0,519526039;0,785521302;0,48403092;0,688731674;Poli;1
P5C3.75S2.tiff;5;1,27;2;1,1325;1,41966;1,059007207;0,206403831;0,797726216;0,356063124;0,680573929;Poli;1
P5C4.5S2.tiff;5;1,53;2;1,3028;1,6753;1,241314286;0,260990332;0,777651764;0,235586176;0,659535215;Poli;1
P5C5.25S2.tiff;5;1,78;2;1,5309;1,92266;1,424800901;0,294148665;0,796240625;0,360698898;0,665706659;Poli;1
P5C6S2.tiff;5;2,03;2;1,7049;2,19458;1,611381982;0,348686874;0,776868467;0,268200569;0,683456797;Poli;1
P5C6.75S2.tiff;5;2,28;2;1,8709;2,45378;1,784651818;0,398669961;0,762456292;0,216339805;0,673251972;Poli;1
P5C7.5S2.tiff;5;2,53;2;1,9972;2,887;2,016333333;0,519526039;0,691790786;-0,03682844;0,591491766;Poli;2
P5C3.75S3.tiff;5;1,27;3;1,0368;1,41966;1,059007207;0,206403831;0,730315709;-0,107591061;0,583189173;Poli;2
P5C4.5S3.tiff;5;1,53;3;1,2188;1,6753;1,241314286;0,260990332;0,72751149;-0,086264827;0,592770985;Poli;2
P5C5.25S3.tiff;5;1,78;3;1,468;1,92266;1,424800901;0,294148665;0,763525532;0,146861449;0,625785069;Poli;1
P5C6S3.tiff;5;2,03;3;1,6653;2,19458;1,611381982;0,348686874;0,758824012;0,154631625;0,661109436;Poli;1
P5C6.75S3.tiff;5;2,28;3;1,8335;2,45378;1,784651818;0,398669961;0,747214502;0,122527872;0,654792267;Poli;1
P5C7.5S3.tiff;5;2,53;3;2,1568;2,887;2,016333333;0,519526039;0,747073086;0,270374642;0,648843907;Poli;1
P5C3.75S4.tiff;5;1,27;4;1,2365;1,41966;1,059007207;0,206403831;0,870983193;0,859929741;0,786404803;Poli;0
P5C4.5S4.tiff;5;1,53;4;1,5029;1,6753;1,241314286;0,260990332;0,897093058;1,002281243;0,818577148;Poli;0
P5C5.25S4.tiff;5;1,78;4;1,6773;1,92266;1,424800901;0,294148665;0,872385133;0,858406409;0,758624319;Poli;0
P5C6S4.tiff;5;2,03;4;1,9189;2,19458;1,611381982;0,348686874;0,874381431;0,881931731;0,80422284;Poli;0
P5C6.75S4.tiff;5;2,28;4;2,1323;2,45378;1,784651818;0,398669961;0,86898581;0,872020005;0,802272475;Poli;0
P5C7.5S4.tiff;5;2,53;4;2,4874;2,887;2,016333333;0,519526039;0,861586422;0,906723882;0,767644771;Poli;0
P5C3.75S5.tiff;5;1,27;5;1,068;1,41966;1,059007207;0,206403831;0,752292803;0,043568924;0,614938435;Poli;1
P5C4.5S5.tiff;5;1,53;5;1,2517;1,6753;1,241314286;0,260990332;0,747149764;0,039793483;0,618920308;Poli;1
P5C5.25S5.tiff;5;1,78;5;1,446;1,92266;1,424800901;0,294148665;0,752083052;0,072069336;0,611822032;Poli;1
P5C6S5.tiff;5;2,03;5;1,6271;2,19458;1,611381982;0,348686874;0,741417492;0,045077745;0,639552133;Poli;1
P5C6.75S5.tiff;5;2,28;5;1,8156;2,45378;1,784651818;0,398669961;0,739919634;0,077628577;0,645957275;Poli;1
P5C7.5S5.tiff;5;2,53;5;2,0386;2,887;2,016333333;0,519526039;0,706130932;0,042859578;0,606368825;Poli;1
P5C3.75S6.tiff;5;1,27;6;1,1467;1,41966;1,059007207;0,206403831;0,807728611;0,424860297;0,695023914;Poli;1
P5C4.5S6.tiff;5;1,53;6;1,4002;1,6753;1,241314286;0,260990332;0,835790605;0,608780077;0,736949929;Poli;1
P5C5.25S6.tiff;5;1,78;6;1,5558;1,92266;1,424800901;0,294148665;0,809191433;0,44534997;0,681510278;Poli;1
P5C6S6.tiff;5;2,03;6;1,7559;2,19458;1,611381982;0,348686874;0,800107538;0,414463603;0,712237489;Poli;1
P5C6.75S6.tiff;5;2,28;6;1,9458;2,45378;1,784651818;0,398669961;0,792980626;0,404214507;0,710220739;Poli;1
P5C7.5S6.tiff;5;2,53;6;2,1973;2,887;2,016333333;0,519526039;0,761101489;0,348330311;0,663397552;Poli;1
P5C3.75S7.tiff;5;1,27;7;1,2752;1,41966;1,059007207;0,206403831;0,898243241;1,047426261;0,8257861;Poli;0
P5C4.5S7.tiff;5;1,53;7;1,4504;1,6753;1,241314286;0,260990332;0,865755387;0,801124367;0,776849505;Poli;0
P5C5.25S7.tiff;5;1,78;7;1,6303;1,92266;1,424800901;0,294148665;0,847939833;0,69862326;0,728794196;Poli;1
P5C6S7.tiff;5;2,03;7;1,8305;2,19458;1,611381982;0,348686874;0,834100375;0,628409139;0,754336306;Poli;0
P5C6.75S7.tiff;5;2,28;7;2,0175;2,45378;1,784651818;0,398669961;0,822200849;0,584062519;0,745610066;Poli;1
P5C7.5S7.tiff;5;2,53;7;2,3109;2,887;2,016333333;0,519526039;0,800450294;0,566991151;0,704219627;Poli;1
P6C3.75S0.tiff;6;1,27;0;1,3856;1,41966;1,059007207;0,206403831;0,97600834;1,582300054;0,938129643;Poli;0
P6C4.5S0.tiff;6;1,53;0;1,5743;1,6753;1,241314286;0,260990332;0,93971229;1,275854596;0,875326744;Poli;0
P6C5.25S0.tiff;6;1,78;0;1,7951;1,92266;1,424800901;0,294148665;0,933654416;1,258884175;0,833390032;Poli;0
P6C6S0.tiff;6;2,03;0;2,0358;2,19458;1,611381982;0,348686874;0,927649026;1,217189548;0,870192702;Poli;0
P6C6.75S0.tiff;6;2,28;0;2,3524;2,45378;1,784651818;0,398669961;0,958684153;1,424105744;0,91090833;Poli;0
P6C7.5S0.tiff;6;2,53;0;2,7102;2,887;2,016333333;0,519526039;0,938759958;1,335576303;0,847707785;Poli;0
P6C3.75S1.tiff;6;1,27;1;1,1133;1,41966;1,059007207;0,206403831;0,784201851;0,263041595;0,661035921;Poli;1
P6C4.5S1.tiff;6;1,53;1;1,3489;1,6753;1,241314286;0,260990332;0,805169223;0,412221072;0,69617606;Poli;1
P6C5.25S1.tiff;6;1,78;1;1,5353;1,92266;1,424800901;0,294148665;0,798529121;0,37565732;0,668499266;Poli;1
P6C6S1.tiff;6;2,03;1;1,7546;2,19458;1,611381982;0,348686874;0,799515169;0,41073533;0,711503864;Poli;1
P6C6.75S1.tiff;6;2,28;1;1,8835;2,45378;1,784651818;0,398669961;0,767591227;0,247944895;0,679471017;Poli;1
P6C7.5S1.tiff;6;2,53;1;2,0322;2,887;2,016333333;0,519526039;0,703914098;0,030540657;0,60406899;Poli;1
P6C3.75S2.tiff;6;1,27;2;1,1553;1,41966;1,059007207;0,206403831;0,8137864;0,46652619;0,703775313;Poli;1
P6C4.5S2.tiff;6;1,53;2;1,3767;1,6753;1,241314286;0,260990332;0,821763266;0,518738427;0,718271841;Poli;1
P6C5.25S2.tiff;6;1,78;2;1,5941;1,92266;1,424800901;0,294148665;0,829111751;0,575556239;0,705818655;Poli;1
P6C6S2.tiff;6;2,03;2;1,7837;2,19458;1,611381982;0,348686874;0,81277511;0,494191296;0,727925788;Poli;1
P6C6.75S2.tiff;6;2,28;2;1,762;2,45378;1,784651818;0,398669961;0,718075785;-0,056818472;0,619501655;Poli;1
P6C7.5S2.tiff;6;2,53;2;1,9749;2,887;2,016333333;0,519526039;0,684066505;-0,079752178;0,583478277;Poli;2
P6C3.75S3.tiff;6;1,27;3;0,9214;1,41966;1,059007207;0,206403831;0,649028641;-0,666689211;0,465757607;Poli;2
P6C4.5S3.tiff;6;1,53;3;1,0923;1,6753;1,241314286;0,260990332;0,652002626;-0,57095711;0,492227234;Poli;2
P6C5.25S3.tiff;6;1,78;3;1,2501;1,92266;1,424800901;0,294148665;0,650192962;-0,593920428;0,48748754;Poli;2
P6C6S3.tiff;6;2,03;3;1,3731;2,19458;1,611381982;0,348686874;0,625677806;-0,683369521;0,496212998;Poli;2
P6C6.75S3.tiff;6;2,28;3;1,5343;2,45378;1,784651818;0,398669961;0,62528018;-0,627967598;0,507114629;Poli;2
P6C7.5S3.tiff;6;2,53;3;1,6765;2,887;2,016333333;0,519526039;0,580706616;-0,654121849;0,476248459;Poli;2
P6C3.75S4.tiff;6;1,27;4;1,011;1,41966;1,059007207;0,206403831;0,712142344;-0,232588741;0,556934975;Poli;2
P6C4.5S4.tiff;6;1,53;4;1,1867;1,6753;1,241314286;0,260990332;0,708350743;-0,209257888;0,567257511;Poli;2
P6C5.25S4.tiff;6;1,78;4;1,3952;1,92266;1,424800901;0,294148665;0,725661323;-0,10063245;0,579580112;Poli;2
P6C6S4.tiff;6;2,03;4;1,5999;2,19458;1,611381982;0,348686874;0,729023321;-0,032929206;0,62420243;Poli;1
P6C6.75S4.tiff;6;2,28;4;1,7737;2,45378;1,784651818;0,398669961;0,722843939;-0,027470889;0,625276482;Poli;1
P6C7.5S4.tiff;6;2,53;4;2,0478;2,887;2,016333333;0,519526039;0,709317631;0,060568026;0,609674838;Poli;1
P6C3.75S5.tiff;6;1,27;5;1,1133;1,41966;1,059007207;0,206403831;0,784201851;0,263041595;0,661035921;Poli;1
P6C4.5S5.tiff;6;1,53;5;1,3371;1,6753;1,241314286;0,260990332;0,798125709;0,367008669;0,686797275;Poli;1
P6C5.25S5.tiff;6;1,78;5;1,4592;1,92266;1,424800901;0,294148665;0,75894854;0,116944604;0,620199854;Poli;1
P6C6S5.tiff;6;2,03;5;1,6586;2,19458;1,611381982;0,348686874;0,755771036;0,135416678;0,657328443;Poli;1
P6C6.75S5.tiff;6;2,28;5;1,8699;2,45378;1,784651818;0,398669961;0,762048757;0,213831465;0,672758397;Poli;1
P6C7.5S5.tiff;6;2,53;5;2,0933;2,887;2,016333333;0,519526039;0,725077936;0,148147852;0,626025229;Poli;1
P6C3.75S6.tiff;6;1,27;6;0,997;1,41966;1,059007207;0,206403831;0,702280828;-0,30041694;0,542688511;Poli;2
P6C4.5S6.tiff;6;1,53;6;1,1537;1,6753;1,241314286;0,260990332;0,688652779;-0,335699354;0,541028707;Poli;2
P6C5.25S6.tiff;6;1,78;6;1,3398;1,92266;1,424800901;0,294148665;0,696847076;-0,288972588;0,544418648;Poli;2
P6C6S6.tiff;6;2,03;6;1,4787;2,19458;1,611381982;0,348686874;0,673796353;-0,380519004;0,555805961;Poli;2
P6C6.75S6.tiff;6;2,28;6;1,6483;2,45378;1,784651818;0,398669961;0,671739113;-0,342016784;0,563382178;Poli;2
P6C7.5S6.tiff;6;2,53;6;1,8804;2,887;2,016333333;0,519526039;0,651333564;-0,26164874;0,549519772;Poli;2
P6C3.75S7.tiff;6;1,27;7;1,2701;1,41966;1,059007207;0,206403831;0,894650832;1,022717417;0,820596316;Poli;0
P6C4.5S7.tiff;6;1,53;7;1,4653;1,6753;1,241314286;0,260990332;0,874649317;0,858214604;0,788692207;Poli;0
P6C5.25S7.tiff;6;1,78;7;1,6117;1,92266;1,424800901;0,294148665;0,838265736;0,635389929;0,716989084;Poli;1
P6C6S7.tiff;6;2,03;7;1,8284;2,19458;1,611381982;0,348686874;0,833143472;0,622386543;0,753151219;Poli;0
P6C6.75S7.tiff;6;2,28;7;1,9982;2,45378;1,784651818;0,398669961;0,814335433;0,535651548;0,736084068;Poli;1
P6C7.5S7.tiff;6;2,53;7;2,3994;2,887;2,016333333;0,519526039;0,831104953;0,737338724;0,736022036;Poli;1
P7C3.75S0.tiff;7;1,27;0;1,2816;1,41966;1,059007207;0,206403831;0,902751363;1,078433437;0,832298769;Poli;0
P7C4.5S0.tiff;7;1,53;0;1,4948;1,6753;1,241314286;0,260990332;0,892258103;0,971245611;0,812139169;Poli;0
P7C5.25S0.tiff;7;1,78;0;1,7358;1,92266;1,424800901;0,294148665;0,90281173;1,057285435;0,795753303;Poli;0
P7C6S0.tiff;7;2,03;0;1,9744;2,19458;1,611381982;0,348686874;0,899671008;1,041100327;0,835543005;Poli;0
P7C6.75S0.tiff;7;2,28;0;2,1737;2,45378;1,784651818;0,398669961;0,885857738;0,975865301;0,822706479;Poli;0
P7C7.5S0.tiff;7;2,53;0;2,3502;2,887;2,016333333;0,519526039;0,814063041;0,642637022;0,718342053;Poli;1
P7C3.75S1.tiff;7;1,27;1;1,0226;1,41966;1,059007207;0,206403831;0,720313314;-0,176388234;0,568739188;Poli;2
P7C4.5S1.tiff;7;1,53;1;1,2511;1,6753;1,241314286;0,260990332;0,746791619;0,037494547;0,618443421;Poli;1
P7C5.25S1.tiff;7;1,78;1;1,4001;1,92266;1,424800901;0,294148665;0,728209876;-0,083974207;0,582690061;Poli;2
P7C6S1.tiff;7;2,03;1;1,5945;2,19458;1,611381982;0,348686874;0,726562714;-0,04841588;0,621155063;Poli;1
P7C6.75S1.tiff;7;2,28;1;1,7331;2,45378;1,784651818;0,398669961;0,706298038;-0,129309512;0,605237338;Poli;1
P7C7.5S1.tiff;7;2,53;1;1,978;2,887;2,016333333;0,519526039;0,685140284;-0,073785201;0,58459226;Poli;2
P7C3.75S2.tiff;7;1,27;2;1,0405;1,41966;1,059007207;0,206403831;0,732921967;-0,089665037;0,58695431;Poli;2
P7C4.5S2.tiff;7;1,53;2;1,187;1,6753;1,241314286;0,260990332;0,708529816;-0,20810842;0,567495955;Poli;2
P7C5.25S2.tiff;7;1,78;2;1,3893;1,92266;1,424800901;0,294148665;0,722592658;-0,120690335;0,57583548;Poli;2
P7C6S2.tiff;7;2,03;2;1,527;2,19458;1,611381982;0,348686874;0,69580512;-0,241999308;0,58306297;Poli;2
P7C6.75S2.tiff;7;2,28;2;1,7123;2,45378;1,784651818;0,398669961;0,697821321;-0,181482994;0,594970978;Poli;2
P7C7.5S2.tiff;7;2,53;2;1,95;2,887;2,016333333;0,519526039;0,675441635;-0,127680479;0,574530481;Poli;2
P7C3.75S3.tiff;7;1,27;3;0,9425;1,41966;1,059007207;0,206403831;0,663891354;-0,564462426;0,487229063;Poli;2
P7C4.5S3.tiff;7;1,53;3;1,0719;1,6753;1,241314286;0,260990332;0,639825703;-0,649120925;0,476013064;Poli;2
P7C5.25S3.tiff;7;1,78;3;1,2459;1,92266;1,424800901;0,294148665;0,648008488;-0,608198922;0,48482187;Poli;2
P7C6S3.tiff;7;2,03;3;1,3863;2,19458;1,611381982;0,348686874;0,631692625;-0,645513207;0,503662118;Poli;2
P7C6.75S3.tiff;7;2,28;3;1,5417;2,45378;1,784651818;0,398669961;0,628295935;-0,609405879;0,510767084;Poli;2
P7C7.5S3.tiff;7;2,53;3;1,7365;2,887;2,016333333;0,519526039;0,601489435;-0,538631969;0,497809414;Poli;2
P7C3.75S4.tiff;7;1,27;4;1,2187;1,41966;1,059007207;0,206403831;0,85844498;0,773691031;0,768291442;Poli;0
P7C4.5S4.tiff;7;1,53;4;1,413;1,6753;1,241314286;0,260990332;0,843431027;0,657824039;0,747123526;Poli;1
P7C5.25S4.tiff;7;1,78;4;1,6454;1,92266;1,424800901;0,294148665;0,855793536;0,749957846;0,738377917;Poli;1
P7C6S4.tiff;7;2,03;4;1,8807;2,19458;1,611381982;0,348686874;0,856974911;0,772377851;0,782665537;Poli;0
P7C6.75S4.tiff;7;2,28;4;2,0615;2,45378;1,784651818;0,398669961;0,840132367;0,6944295;0,767327365;Poli;0
P7C7.5S4.tiff;7;2,53;4;2,4152;2,887;2,016333333;0,519526039;0,836577762;0,767751059;0,741699755;Poli;1
P7C3.75S5.tiff;7;1,27;5;1,0601;1,41966;1,059007207;0,206403831;0,74672809;0,00529444;0,606899359;Poli;1
P7C4.5S5.tiff;7;1,53;5;1,2907;1,6753;1,241314286;0,260990332;0,770429177;0,189224306;0,649917986;Poli;1
P7C5.25S5.tiff;7;1,78;5;1,4655;1,92266;1,424800901;0,294148665;0,76222525;0,138362345;0,62419836;Poli;1
P7C6S5.tiff;7;2,03;5;1,8924;2,19458;1,611381982;0,348686874;0,862306227;0,805932311;0,789268166;Poli;0
P7C6.75S5.tiff;7;2,28;5;1,826;2,45378;1,784651818;0,398669961;0,744157993;0,103715318;0,651090455;Poli;1
P7C7.5S5.tiff;7;2,53;5;2,0156;2,887;2,016333333;0,519526039;0,698164184;-0,001411543;0,598103792;Poli;2
P7C3.75S6.tiff;7;1,27;6;0,9753;1,41966;1,059007207;0,206403831;0,686995478;-0,405550647;0,520606492;Poli;2
P7C4.5S6.tiff;7;1,53;6;1,1663;1,6753;1,241314286;0,260990332;0,69617382;-0,287421703;0,551043341;Poli;2
P7C5.25S6.tiff;7;1,78;6;1,3381;1,92266;1,424800901;0,294148665;0,695962885;-0,294751978;0,543339686;Poli;2
P7C6.75S6.tiff;7;2,28;6;1,6588;2,45378;1,784651818;0,398669961;0,676018225;-0,315679209;0,568564716;Poli;2
P7C7.5S6.tiff;7;2,53;6;1,8822;2,887;2,016333333;0,519526039;0,651957049;-0,258184043;0,550166601;Poli;2
P7C3.75S7.tiff;7;1,27;7;1,2306;1,41966;1,059007207;0,206403831;0,866827269;0,831345;0,780400936;Poli;0
P7C4.5S7.tiff;7;1,53;7;1,4671;1,6753;1,241314286;0,260990332;0,875723751;0,865111411;0,790122869;Poli;0
P7C5.25S7.tiff;7;1,78;7;1,6713;1,92266;1,424800901;0,294148665;0,869264457;0,83800856;0,754816219;Poli;0
P7C6S7.tiff;7;2,03;7;1,8317;2,19458;1,611381982;0,348686874;0,834647176;0,631850622;0,755013499;Poli;0
P7C6.75S7.tiff;7;2,28;7;2,0451;2,45378;1,784651818;0,398669961;0,833448801;0,653292716;0,759232735;Poli;0
P7C7.5S7.tiff;7;2,53;7;2,2527;2,887;2,016333333;0,519526039;0,780290959;0,454965967;0,683305501;Poli;1
P8C3.75S0.tiff;8;1,27;0;1,2421;1,41966;1,059007207;0,206403831;0,8749278;0,88706102;0,792103389;Poli;0
P8C4.5S0.tiff;8;1,53;0;1,4915;1,6753;1,241314286;0,260990332;0,890288307;0,958601464;0,809516289;Poli;0
P8C5.25S0.tiff;8;1,78;0;1,6794;1,92266;1,424800901;0,294148665;0,87347737;0,865545656;0,759957155;Poli;0
P8C6S0.tiff;8;2,03;0;1,9469;2,19458;1,611381982;0,348686874;0,887140136;0,962233004;0,820024004;Poli;0
P8C6.75S0.tiff;8;2,28;0;2,1443;2,45378;1,784651818;0,398669961;0,873876224;0,902120091;0,808195375;Poli;0
P8C7.5S0.tiff;8;2,53;0;2,3506;2,887;2,016333333;0,519526039;0,814201593;0,643406955;0,718485793;Poli;1
P8C3.75S1.tiff;8;1,27;1;1,0746;1,41966;1,059007207;0,206403831;0,756941803;0,075545075;0,621654625;Poli;1
P8C4.5S1.tiff;8;1,53;1;1,237;1,6753;1,241314286;0,260990332;0,738375216;-0,016530443;0,607236568;Poli;1
P8C5.25S1.tiff;8;1,78;1;1,4382;1,92266;1,424800901;0,294148665;0,748026172;0,045552133;0,606871501;Poli;1
P8C6S1.tiff;8;2,03;1;1,614;2,19458;1,611381982;0,348686874;0,735448241;0,007508221;0,632159445;Poli;1
P8C6.75S1.tiff;8;2,28;1;1,7874;2,45378;1,784651818;0,398669961;0,728427161;0,006893376;0,63203846;Poli;1
P8C7.5S1.tiff;8;2,53;1;2,0092;2,887;2,016333333;0,519526039;0,69594735;-0,013730464;0,595803957;Poli;2
P8C3.75S2.tiff;8;1,27;2;1,0572;1,41966;1,059007207;0,206403831;0,744685347;-0,008755686;0,603948306;Poli;1
P8C4.5S2.tiff;8;1,53;2;1,2364;1,6753;1,241314286;0,260990332;0,738017072;-0,018829378;0,606759681;Poli;1
P8C5.25S2.tiff;8;1,78;2;1,421;1,92266;1,424800901;0,294148665;0,739080233;-0,0129217;0,595954946;Poli;2
P8C6S2.tiff;8;2,03;2;1,6137;2,19458;1,611381982;0,348686874;0,73531154;0,00664785;0,631990147;Poli;1
P8C6.75S2.tiff;8;2,28;2;1,773;2,45378;1,784651818;0,398669961;0,722558665;-0,029226727;0,62493098;Poli;1
P8C7.5S2.tiff;8;2,53;2;2,0033;2,887;2,016333333;0,519526039;0,693903706;-0,025086968;0,593683796;Poli;2
P8C3.75S3.tiff;8;1,27;3;0,9866;1,41966;1,059007207;0,206403831;0,69495513;-0,350803601;0,532105424;Poli;2
P8C4.5S3.tiff;8;1,53;3;1,1526;1,6753;1,241314286;0,260990332;0,68799618;-0,339914069;0,540154413;Poli;2
P8C5.25S3.tiff;8;1,78;3;1,3174;1,92266;1,424800901;0,294148665;0,685196551;-0,365124557;0,530201738;Poli;2
P8C6S3.tiff;8;2,03;3;1,545;2,19458;1,611381982;0,348686874;0,704007145;-0,19037706;0,593220861;Poli;2
P8C6.75S3.tiff;8;2,28;3;1,714;2,45378;1,784651818;0,398669961;0,698514129;-0,177218815;0,595810055;Poli;2
P8C7.5S3.tiff;8;2,53;3;1,9392;2,887;2,016333333;0,519526039;0,671700727;-0,148468657;0,570649509;Poli;2
P8C3.75S4.tiff;8;1,27;4;1,1696;1,41966;1,059007207;0,206403831;0,823859234;0,53580785;0,718327058;Poli;1
P8C4.5S4.tiff;8;1,53;4;1,4512;1,6753;1,241314286;0,260990332;0,866232914;0,804189614;0,777485354;Poli;0
P8C5.25S4.tiff;8;1,78;4;1,675;1,92266;1,424800901;0,294148665;0,871188874;0,850587234;0,757164547;Poli;0
P8C6S4.tiff;8;2,03;4;1,8376;2,19458;1,611381982;0,348686874;0,837335618;0,648771248;0,75834303;Poli;0
P8C6.75S4.tiff;8;2,28;4;2,0907;2,45378;1,784651818;0,398669961;0,852032375;0,767673042;0,781739755;Poli;0
P8C3.75S5.tiff;8;1,27;5;1,0371;1,41966;1,059007207;0,206403831;0,730527028;-0,1061376;0,583494454;Poli;2
P8C4.5S5.tiff;8;1,53;5;1,246;1,6753;1,241314286;0,260990332;0,743747389;0,017953593;0,614389878;Poli;1
P8C5.25S5.tiff;8;1,78;5;1,4269;1,92266;1,424800901;0,294148665;0,742148898;0,007136184;0,599699578;Poli;2
P8C6S5.tiff;8;2,03;5;1,6195;2,19458;1,611381982;0,348686874;0,737954415;0,023281685;0,635263245;Poli;1
P8C6.75S5.tiff;8;2,28;5;1,7874;2,45378;1,784651818;0,398669961;0,728427161;0,006893376;0,63203846;Poli;1
P8C3.75S6.tiff;8;1,27;6;0,9763;1,41966;1,059007207;0,206403831;0,687699872;-0,400705776;0,521624097;Poli;2
P8C4.5S6.tiff;8;1,53;6;1,1878;1,6753;1,241314286;0,260990332;0,709007342;-0,205043173;0,568131805;Poli;2
P8C5.25S6.tiff;8;1,78;6;1,3792;1,92266;1,424800901;0,294148665;0,717339519;-0,155026714;0,569425177;Poli;2
P8C6S6.tiff;8;2,03;6;1,5526;2,19458;1,611381982;0,348686874;0,707470222;-0,168581;0,597509749;Poli;2
P8C7.5S6.tiff;8;2,53;6;1,9514;2,887;2,016333333;0,519526039;0,675926567;-0,124985715;0,57503357;Poli;2
P8C3.75S7.tiff;8;1,27;7;1,3706;1,41966;1,059007207;0,206403831;0,96544243;1,509626984;0,922865574;Poli;0
P8C4.5S7.tiff;8;1,53;7;1,5715;1,6753;1,241314286;0,260990332;0,938040948;1,265126229;0,873101269;Poli;0
P8C5.25S7.tiff;8;1,78;7;1,8178;1,92266;1,424800901;0,294148665;0,945460976;1,336056036;0,847797347;Poli;0
P8C6S7.tiff;8;2,03;7;2,0354;2,19458;1,611381982;0,348686874;0,927466759;1,216042387;0,869966971;Poli;0
P8C6.75S7.tiff;8;2,28;7;2,2655;2,45378;1,784651818;0,398669961;0,923269405;1,206130956;0,868016664;Poli;0
P8C7.5S7.tiff;8;2,53;7;2,7526;2,887;2,016333333;0,519526039;0,953446484;1,417189152;0,862944194;Poli;0
P9C4.5S0.tiff;9;1,53;0;1,5906;1,6753;1,241314286;0,260990332;0,949441891;1,338309016;0,888282184;Poli;0
P9C5.25S0.tiff;9;1,78;0;1,8284;1,92266;1,424800901;0,294148665;0,950974171;1,372092236;0,854524992;Poli;0
P9C6S0.tiff;9;2,03;0;2,1091;2,19458;1,611381982;0,348686874;0,961049495;1,42740681;0,911557893;Poli;0
P9C6.75S0.tiff;9;2,28;0;2,3471;2,45378;1,784651818;0,398669961;0,95652422;1,410811539;0,908292383;Poli;0
P9C7.5S0.tiff;9;2,53;0;2,673;2,887;2,016333333;0,519526039;0,92587461;1,263972578;0,834339993;Poli;0
P9C3.75S1.tiff;9;1,27;1;1,0636;1,41966;1,059007207;0,206403831;0,749193469;0,02225149;0,610460975;Poli;1
P9C4.5S1.tiff;9;1,53;1;1,2455;1,6753;1,241314286;0,260990332;0,743448935;0,016037814;0,613992472;Poli;1
P9C5.25S1.tiff;9;1,78;1;1,4363;1,92266;1,424800901;0,294148665;0,747037958;0,039092814;0,605665603;Poli;1
P9C6S1.tiff;9;2,03;1;1,6135;2,19458;1,611381982;0,348686874;0,735220407;0,006074269;0,631877281;Poli;1
P9C6.75S1.tiff;9;2,28;1;1,8233;2,45378;1,784651818;0,398669961;0,74305765;0,096942799;0,649757802;Poli;1
P9C7.5S1.tiff;9;2,53;1;2,0856;2,887;2,016333333;0,519526039;0,722410807;0,133326651;0,62325824;Poli;1
P9C3.75S2.tiff;9;1,27;2;1,0636;1,41966;1,059007207;0,206403831;0,749193469;0,02225149;0,610460975;Poli;1
P9C4.5S2.tiff;9;1,53;2;1,2251;1,6753;1,241314286;0,260990332;0,731272011;-0,062126001;0,597778302;Poli;2
P9C5.25S2.tiff;9;1,78;2;1,3955;1,92266;1,424800901;0,294148665;0,725817357;-0,099612558;0,579770517;Poli;2
P9C6S2.tiff;9;2,03;2;1,5736;2,19458;1,611381982;0,348686874;0,717039251;-0,108355045;0,609360622;Poli;1
P9C6.75S2.tiff;9;2,28;2;1,7698;2,45378;1,784651818;0,398669961;0,721254554;-0,037253417;0,62335154;Poli;1
P9C7.5S2.tiff;9;2,53;2;2,041;2,887;2,016333333;0,519526039;0,706962245;0,047479173;0,607231263;Poli;1
P9C3.75S3.tiff;9;1,27;3;0,9359;1,41966;1,059007207;0,206403831;0,659242354;-0,596438577;0,480512873;Poli;2
P9C4.5S3.tiff;9;1,53;3;1,0864;1,6753;1,241314286;0,260990332;0,648480869;-0,593563312;0,487537841;Poli;2
P9C5.25S3.tiff;9;1,78;3;1,2607;1,92266;1,424800901;0,294148665;0,655706157;-0,557884228;0,494215185;Poli;2
P9C6S3.tiff;9;2,03;3;1,4392;2,19458;1,611381982;0,348686874;0,655797465;-0,493801158;0,533515032;Poli;2
P9C6.75S3.tiff;9;2,28;3;1,6007;2,45378;1,784651818;0,398669961;0,652340471;-0,461413791;0,539888009;Poli;2
P9C7.5S3.tiff;9;2,53;3;1,8294;2,887;2,016333333;0,519526039;0,633668168;-0,359815138;0,53119296;Poli;2
P9C3.75S4.tiff;9;1,27;4;1,1349;1,41966;1,059007207;0,206403831;0,799416762;0,367690815;0,68301618;Poli;1
